Iteration,Vdd,Cload,Slew,Temp,Wp,Reason
3251,0.9999999999999999,4.5545454545454544e-14,1e-10,-25,1.8e-07,Power value not found in log
3252,0.9999999999999999,4.5545454545454544e-14,1e-10,-25,3.6e-07,Power value not found in log
3253,0.9999999999999999,4.5545454545454544e-14,1e-10,0,1.8e-07,Power value not found in log
3255,0.9999999999999999,4.5545454545454544e-14,1e-10,25,1.8e-07,Power value not found in log
3257,0.9999999999999999,4.5545454545454544e-14,1e-10,75,1.8e-07,Power value not found in log
3258,0.9999999999999999,4.5545454545454544e-14,1e-10,75,3.6e-07,Power value not found in log
3259,0.9999999999999999,4.5545454545454544e-14,1e-10,100,1.8e-07,Power value not found in log
3261,0.9999999999999999,4.5545454545454544e-14,1e-10,125,1.8e-07,Power value not found in log
3262,0.9999999999999999,4.5545454545454544e-14,1e-10,125,3.6e-07,Power value not found in log
3263,0.9999999999999999,4.5545454545454544e-14,2e-10,-40,1.8e-07,Power value not found in log
3264,0.9999999999999999,4.5545454545454544e-14,2e-10,-40,3.6e-07,Power value not found in log
3266,0.9999999999999999,4.5545454545454544e-14,2e-10,-25,3.6e-07,Power value not found in log
3268,0.9999999999999999,4.5545454545454544e-14,2e-10,0,3.6e-07,Power value not found in log
3269,0.9999999999999999,4.5545454545454544e-14,2e-10,25,1.8e-07,Power value not found in log
3270,0.9999999999999999,4.5545454545454544e-14,2e-10,25,3.6e-07,Power value not found in log
3271,0.9999999999999999,4.5545454545454544e-14,2e-10,75,1.8e-07,Power value not found in log
3272,0.9999999999999999,4.5545454545454544e-14,2e-10,75,3.6e-07,Power value not found in log
3274,0.9999999999999999,4.5545454545454544e-14,2e-10,100,3.6e-07,Power value not found in log
3275,0.9999999999999999,4.5545454545454544e-14,2e-10,125,1.8e-07,Power value not found in log
3277,0.9999999999999999,4.5545454545454544e-14,4e-10,-40,1.8e-07,Power value not found in log
3278,0.9999999999999999,4.5545454545454544e-14,4e-10,-40,3.6e-07,Power value not found in log
3279,0.9999999999999999,4.5545454545454544e-14,4e-10,-25,1.8e-07,Power value not found in log
3280,0.9999999999999999,4.5545454545454544e-14,4e-10,-25,3.6e-07,Power value not found in log
3281,0.9999999999999999,4.5545454545454544e-14,4e-10,0,1.8e-07,Power value not found in log
3283,0.9999999999999999,4.5545454545454544e-14,4e-10,25,1.8e-07,Power value not found in log
3284,0.9999999999999999,4.5545454545454544e-14,4e-10,25,3.6e-07,Power value not found in log
3285,0.9999999999999999,4.5545454545454544e-14,4e-10,75,1.8e-07,Power value not found in log
3286,0.9999999999999999,4.5545454545454544e-14,4e-10,75,3.6e-07,Power value not found in log
3287,0.9999999999999999,4.5545454545454544e-14,4e-10,100,1.8e-07,Power value not found in log
3288,0.9999999999999999,4.5545454545454544e-14,4e-10,100,3.6e-07,Power value not found in log
3289,0.9999999999999999,4.5545454545454544e-14,4e-10,125,1.8e-07,Power value not found in log
3291,0.9999999999999999,5e-14,1e-11,-40,1.8e-07,Power value not found in log
3293,0.9999999999999999,5e-14,1e-11,-25,1.8e-07,Power value not found in log
3294,0.9999999999999999,5e-14,1e-11,-25,3.6e-07,Power value not found in log
3295,0.9999999999999999,5e-14,1e-11,0,1.8e-07,Power value not found in log
3296,0.9999999999999999,5e-14,1e-11,0,3.6e-07,Power value not found in log
3297,0.9999999999999999,5e-14,1e-11,25,1.8e-07,Power value not found in log
3298,0.9999999999999999,5e-14,1e-11,25,3.6e-07,Power value not found in log
3300,0.9999999999999999,5e-14,1e-11,75,3.6e-07,Power value not found in log
3301,0.9999999999999999,5e-14,1e-11,100,1.8e-07,Power value not found in log
3302,0.9999999999999999,5e-14,1e-11,100,3.6e-07,Power value not found in log
3303,0.9999999999999999,5e-14,1e-11,125,1.8e-07,Power value not found in log
3305,0.9999999999999999,5e-14,5e-11,-40,1.8e-07,Power value not found in log
3306,0.9999999999999999,5e-14,5e-11,-40,3.6e-07,Power value not found in log
3308,0.9999999999999999,5e-14,5e-11,-25,3.6e-07,Power value not found in log
3309,0.9999999999999999,5e-14,5e-11,0,1.8e-07,Power value not found in log
3311,0.9999999999999999,5e-14,5e-11,25,1.8e-07,Power value not found in log
3313,0.9999999999999999,5e-14,5e-11,75,1.8e-07,Power value not found in log
3315,0.9999999999999999,5e-14,5e-11,100,1.8e-07,Power value not found in log
3316,0.9999999999999999,5e-14,5e-11,100,3.6e-07,Power value not found in log
3317,0.9999999999999999,5e-14,5e-11,125,1.8e-07,Power value not found in log
3318,0.9999999999999999,5e-14,5e-11,125,3.6e-07,Power value not found in log
3319,0.9999999999999999,5e-14,1e-10,-40,1.8e-07,Power value not found in log
3320,0.9999999999999999,5e-14,1e-10,-40,3.6e-07,Power value not found in log
3321,0.9999999999999999,5e-14,1e-10,-25,1.8e-07,Power value not found in log
3322,0.9999999999999999,5e-14,1e-10,-25,3.6e-07,Power value not found in log
3323,0.9999999999999999,5e-14,1e-10,0,1.8e-07,Power value not found in log
3324,0.9999999999999999,5e-14,1e-10,0,3.6e-07,Power value not found in log
3325,0.9999999999999999,5e-14,1e-10,25,1.8e-07,Power value not found in log
3328,0.9999999999999999,5e-14,1e-10,75,3.6e-07,Power value not found in log
3329,0.9999999999999999,5e-14,1e-10,100,1.8e-07,Power value not found in log
3331,0.9999999999999999,5e-14,1e-10,125,1.8e-07,Power value not found in log
3333,0.9999999999999999,5e-14,2e-10,-40,1.8e-07,Power value not found in log
3335,0.9999999999999999,5e-14,2e-10,-25,1.8e-07,Power value not found in log
3336,0.9999999999999999,5e-14,2e-10,-25,3.6e-07,Power value not found in log
3337,0.9999999999999999,5e-14,2e-10,0,1.8e-07,Power value not found in log
3338,0.9999999999999999,5e-14,2e-10,0,3.6e-07,Power value not found in log
3339,0.9999999999999999,5e-14,2e-10,25,1.8e-07,Power value not found in log
3340,0.9999999999999999,5e-14,2e-10,25,3.6e-07,Power value not found in log
3341,0.9999999999999999,5e-14,2e-10,75,1.8e-07,Power value not found in log
3342,0.9999999999999999,5e-14,2e-10,75,3.6e-07,Power value not found in log
3343,0.9999999999999999,5e-14,2e-10,100,1.8e-07,Power value not found in log
3344,0.9999999999999999,5e-14,2e-10,100,3.6e-07,Power value not found in log
3345,0.9999999999999999,5e-14,2e-10,125,1.8e-07,Power value not found in log
3346,0.9999999999999999,5e-14,2e-10,125,3.6e-07,Power value not found in log
3347,0.9999999999999999,5e-14,4e-10,-40,1.8e-07,Power value not found in log
3348,0.9999999999999999,5e-14,4e-10,-40,3.6e-07,Power value not found in log
3350,0.9999999999999999,5e-14,4e-10,-25,3.6e-07,Power value not found in log
3351,0.9999999999999999,5e-14,4e-10,0,1.8e-07,Power value not found in log
3352,0.9999999999999999,5e-14,4e-10,0,3.6e-07,Power value not found in log
3353,0.9999999999999999,5e-14,4e-10,25,1.8e-07,Power value not found in log
3355,0.9999999999999999,5e-14,4e-10,75,1.8e-07,Power value not found in log
3356,0.9999999999999999,5e-14,4e-10,75,3.6e-07,Power value not found in log
3357,0.9999999999999999,5e-14,4e-10,100,1.8e-07,Power value not found in log
3358,0.9999999999999999,5e-14,4e-10,100,3.6e-07,Power value not found in log
3359,0.9999999999999999,5e-14,4e-10,125,1.8e-07,Power value not found in log
3360,0.9999999999999999,5e-14,4e-10,125,3.6e-07,Power value not found in log
3361,1.0999999999999999,1e-15,1e-11,-40,1.8e-07,Power value not found in log
3363,1.0999999999999999,1e-15,1e-11,-25,1.8e-07,Power value not found in log
3364,1.0999999999999999,1e-15,1e-11,-25,3.6e-07,Power value not found in log
3366,1.0999999999999999,1e-15,1e-11,0,3.6e-07,Power value not found in log
3367,1.0999999999999999,1e-15,1e-11,25,1.8e-07,Power value not found in log
3369,1.0999999999999999,1e-15,1e-11,75,1.8e-07,Power value not found in log
3372,1.0999999999999999,1e-15,1e-11,100,3.6e-07,Power value not found in log
3373,1.0999999999999999,1e-15,1e-11,125,1.8e-07,Power value not found in log
3374,1.0999999999999999,1e-15,1e-11,125,3.6e-07,Power value not found in log
3375,1.0999999999999999,1e-15,5e-11,-40,1.8e-07,Power value not found in log
3376,1.0999999999999999,1e-15,5e-11,-40,3.6e-07,Power value not found in log
3377,1.0999999999999999,1e-15,5e-11,-25,1.8e-07,Power value not found in log
3378,1.0999999999999999,1e-15,5e-11,-25,3.6e-07,Power value not found in log
3380,1.0999999999999999,1e-15,5e-11,0,3.6e-07,Power value not found in log
3381,1.0999999999999999,1e-15,5e-11,25,1.8e-07,Power value not found in log
3383,1.0999999999999999,1e-15,5e-11,75,1.8e-07,Power value not found in log
3384,1.0999999999999999,1e-15,5e-11,75,3.6e-07,Power value not found in log
3385,1.0999999999999999,1e-15,5e-11,100,1.8e-07,Power value not found in log
3387,1.0999999999999999,1e-15,5e-11,125,1.8e-07,Power value not found in log
3388,1.0999999999999999,1e-15,5e-11,125,3.6e-07,Power value not found in log
3389,1.0999999999999999,1e-15,1e-10,-40,1.8e-07,Power value not found in log
3390,1.0999999999999999,1e-15,1e-10,-40,3.6e-07,Power value not found in log
3391,1.0999999999999999,1e-15,1e-10,-25,1.8e-07,Power value not found in log
3392,1.0999999999999999,1e-15,1e-10,-25,3.6e-07,Power value not found in log
3393,1.0999999999999999,1e-15,1e-10,0,1.8e-07,Power value not found in log
3394,1.0999999999999999,1e-15,1e-10,0,3.6e-07,Power value not found in log
3395,1.0999999999999999,1e-15,1e-10,25,1.8e-07,Power value not found in log
3396,1.0999999999999999,1e-15,1e-10,25,3.6e-07,Power value not found in log
3397,1.0999999999999999,1e-15,1e-10,75,1.8e-07,Power value not found in log
3398,1.0999999999999999,1e-15,1e-10,75,3.6e-07,Power value not found in log
3399,1.0999999999999999,1e-15,1e-10,100,1.8e-07,Power value not found in log
3400,1.0999999999999999,1e-15,1e-10,100,3.6e-07,Power value not found in log
3402,1.0999999999999999,1e-15,1e-10,125,3.6e-07,Power value not found in log
3403,1.0999999999999999,1e-15,2e-10,-40,1.8e-07,Power value not found in log
3404,1.0999999999999999,1e-15,2e-10,-40,3.6e-07,Power value not found in log
3406,1.0999999999999999,1e-15,2e-10,-25,3.6e-07,Power value not found in log
3407,1.0999999999999999,1e-15,2e-10,0,1.8e-07,Power value not found in log
3409,1.0999999999999999,1e-15,2e-10,25,1.8e-07,Power value not found in log
3410,1.0999999999999999,1e-15,2e-10,25,3.6e-07,Power value not found in log
3411,1.0999999999999999,1e-15,2e-10,75,1.8e-07,Power value not found in log
3413,1.0999999999999999,1e-15,2e-10,100,1.8e-07,Power value not found in log
3414,1.0999999999999999,1e-15,2e-10,100,3.6e-07,Power value not found in log
3415,1.0999999999999999,1e-15,2e-10,125,1.8e-07,Power value not found in log
3416,1.0999999999999999,1e-15,2e-10,125,3.6e-07,Power value not found in log
3417,1.0999999999999999,1e-15,4e-10,-40,1.8e-07,Power value not found in log
3418,1.0999999999999999,1e-15,4e-10,-40,3.6e-07,Power value not found in log
3419,1.0999999999999999,1e-15,4e-10,-25,1.8e-07,Power value not found in log
3421,1.0999999999999999,1e-15,4e-10,0,1.8e-07,Power value not found in log
3422,1.0999999999999999,1e-15,4e-10,0,3.6e-07,Power value not found in log
3423,1.0999999999999999,1e-15,4e-10,25,1.8e-07,Power value not found in log
3424,1.0999999999999999,1e-15,4e-10,25,3.6e-07,Power value not found in log
3425,1.0999999999999999,1e-15,4e-10,75,1.8e-07,Power value not found in log
3426,1.0999999999999999,1e-15,4e-10,75,3.6e-07,Power value not found in log
3427,1.0999999999999999,1e-15,4e-10,100,1.8e-07,Power value not found in log
3428,1.0999999999999999,1e-15,4e-10,100,3.6e-07,Power value not found in log
3430,1.0999999999999999,1e-15,4e-10,125,3.6e-07,Power value not found in log
3431,1.0999999999999999,5.454545454545455e-15,1e-11,-40,1.8e-07,Power value not found in log
3432,1.0999999999999999,5.454545454545455e-15,1e-11,-40,3.6e-07,Power value not found in log
3433,1.0999999999999999,5.454545454545455e-15,1e-11,-25,1.8e-07,Power value not found in log
3435,1.0999999999999999,5.454545454545455e-15,1e-11,0,1.8e-07,Power value not found in log
3436,1.0999999999999999,5.454545454545455e-15,1e-11,0,3.6e-07,Power value not found in log
3437,1.0999999999999999,5.454545454545455e-15,1e-11,25,1.8e-07,Power value not found in log
3438,1.0999999999999999,5.454545454545455e-15,1e-11,25,3.6e-07,Power value not found in log
3440,1.0999999999999999,5.454545454545455e-15,1e-11,75,3.6e-07,Power value not found in log
3441,1.0999999999999999,5.454545454545455e-15,1e-11,100,1.8e-07,Power value not found in log
3442,1.0999999999999999,5.454545454545455e-15,1e-11,100,3.6e-07,Power value not found in log
3443,1.0999999999999999,5.454545454545455e-15,1e-11,125,1.8e-07,Power value not found in log
3445,1.0999999999999999,5.454545454545455e-15,5e-11,-40,1.8e-07,Power value not found in log
3446,1.0999999999999999,5.454545454545455e-15,5e-11,-40,3.6e-07,Power value not found in log
3447,1.0999999999999999,5.454545454545455e-15,5e-11,-25,1.8e-07,Power value not found in log
3448,1.0999999999999999,5.454545454545455e-15,5e-11,-25,3.6e-07,Power value not found in log
3450,1.0999999999999999,5.454545454545455e-15,5e-11,0,3.6e-07,Power value not found in log
3451,1.0999999999999999,5.454545454545455e-15,5e-11,25,1.8e-07,Power value not found in log
3452,1.0999999999999999,5.454545454545455e-15,5e-11,25,3.6e-07,Power value not found in log
3456,1.0999999999999999,5.454545454545455e-15,5e-11,100,3.6e-07,Power value not found in log
3458,1.0999999999999999,5.454545454545455e-15,5e-11,125,3.6e-07,Power value not found in log
3460,1.0999999999999999,5.454545454545455e-15,1e-10,-40,3.6e-07,Power value not found in log
3461,1.0999999999999999,5.454545454545455e-15,1e-10,-25,1.8e-07,Power value not found in log
3462,1.0999999999999999,5.454545454545455e-15,1e-10,-25,3.6e-07,Power value not found in log
3463,1.0999999999999999,5.454545454545455e-15,1e-10,0,1.8e-07,Power value not found in log
3464,1.0999999999999999,5.454545454545455e-15,1e-10,0,3.6e-07,Power value not found in log
3465,1.0999999999999999,5.454545454545455e-15,1e-10,25,1.8e-07,Power value not found in log
3466,1.0999999999999999,5.454545454545455e-15,1e-10,25,3.6e-07,Power value not found in log
3468,1.0999999999999999,5.454545454545455e-15,1e-10,75,3.6e-07,Power value not found in log
3469,1.0999999999999999,5.454545454545455e-15,1e-10,100,1.8e-07,Power value not found in log
3471,1.0999999999999999,5.454545454545455e-15,1e-10,125,1.8e-07,Power value not found in log
3473,1.0999999999999999,5.454545454545455e-15,2e-10,-40,1.8e-07,Power value not found in log
3474,1.0999999999999999,5.454545454545455e-15,2e-10,-40,3.6e-07,Power value not found in log
3475,1.0999999999999999,5.454545454545455e-15,2e-10,-25,1.8e-07,Power value not found in log
3476,1.0999999999999999,5.454545454545455e-15,2e-10,-25,3.6e-07,Power value not found in log
3477,1.0999999999999999,5.454545454545455e-15,2e-10,0,1.8e-07,Power value not found in log
3478,1.0999999999999999,5.454545454545455e-15,2e-10,0,3.6e-07,Power value not found in log
3479,1.0999999999999999,5.454545454545455e-15,2e-10,25,1.8e-07,Power value not found in log
3480,1.0999999999999999,5.454545454545455e-15,2e-10,25,3.6e-07,Power value not found in log
3482,1.0999999999999999,5.454545454545455e-15,2e-10,75,3.6e-07,Power value not found in log
3483,1.0999999999999999,5.454545454545455e-15,2e-10,100,1.8e-07,Power value not found in log
3484,1.0999999999999999,5.454545454545455e-15,2e-10,100,3.6e-07,Power value not found in log
3485,1.0999999999999999,5.454545454545455e-15,2e-10,125,1.8e-07,Power value not found in log
3487,1.0999999999999999,5.454545454545455e-15,4e-10,-40,1.8e-07,Power value not found in log
3489,1.0999999999999999,5.454545454545455e-15,4e-10,-25,1.8e-07,Power value not found in log
3491,1.0999999999999999,5.454545454545455e-15,4e-10,0,1.8e-07,Power value not found in log
3492,1.0999999999999999,5.454545454545455e-15,4e-10,0,3.6e-07,Power value not found in log
3493,1.0999999999999999,5.454545454545455e-15,4e-10,25,1.8e-07,Power value not found in log
3494,1.0999999999999999,5.454545454545455e-15,4e-10,25,3.6e-07,Power value not found in log
3495,1.0999999999999999,5.454545454545455e-15,4e-10,75,1.8e-07,Power value not found in log
3496,1.0999999999999999,5.454545454545455e-15,4e-10,75,3.6e-07,Power value not found in log
3497,1.0999999999999999,5.454545454545455e-15,4e-10,100,1.8e-07,Power value not found in log
3498,1.0999999999999999,5.454545454545455e-15,4e-10,100,3.6e-07,Power value not found in log
3499,1.0999999999999999,5.454545454545455e-15,4e-10,125,1.8e-07,Power value not found in log
3500,1.0999999999999999,5.454545454545455e-15,4e-10,125,3.6e-07,Power value not found in log
3501,1.0999999999999999,9.909090909090909e-15,1e-11,-40,1.8e-07,Power value not found in log
3503,1.0999999999999999,9.909090909090909e-15,1e-11,-25,1.8e-07,Power value not found in log
3504,1.0999999999999999,9.909090909090909e-15,1e-11,-25,3.6e-07,Power value not found in log
3506,1.0999999999999999,9.909090909090909e-15,1e-11,0,3.6e-07,Power value not found in log
3507,1.0999999999999999,9.909090909090909e-15,1e-11,25,1.8e-07,Power value not found in log
3510,1.0999999999999999,9.909090909090909e-15,1e-11,75,3.6e-07,Power value not found in log
3512,1.0999999999999999,9.909090909090909e-15,1e-11,100,3.6e-07,Power value not found in log
3513,1.0999999999999999,9.909090909090909e-15,1e-11,125,1.8e-07,Power value not found in log
3514,1.0999999999999999,9.909090909090909e-15,1e-11,125,3.6e-07,Power value not found in log
3516,1.0999999999999999,9.909090909090909e-15,5e-11,-40,3.6e-07,Power value not found in log
3517,1.0999999999999999,9.909090909090909e-15,5e-11,-25,1.8e-07,Power value not found in log
3519,1.0999999999999999,9.909090909090909e-15,5e-11,0,1.8e-07,Power value not found in log
3520,1.0999999999999999,9.909090909090909e-15,5e-11,0,3.6e-07,Power value not found in log
3521,1.0999999999999999,9.909090909090909e-15,5e-11,25,1.8e-07,Power value not found in log
3522,1.0999999999999999,9.909090909090909e-15,5e-11,25,3.6e-07,Power value not found in log
3523,1.0999999999999999,9.909090909090909e-15,5e-11,75,1.8e-07,Power value not found in log
3524,1.0999999999999999,9.909090909090909e-15,5e-11,75,3.6e-07,Power value not found in log
3525,1.0999999999999999,9.909090909090909e-15,5e-11,100,1.8e-07,Power value not found in log
3527,1.0999999999999999,9.909090909090909e-15,5e-11,125,1.8e-07,Power value not found in log
3529,1.0999999999999999,9.909090909090909e-15,1e-10,-40,1.8e-07,Power value not found in log
3530,1.0999999999999999,9.909090909090909e-15,1e-10,-40,3.6e-07,Power value not found in log
3531,1.0999999999999999,9.909090909090909e-15,1e-10,-25,1.8e-07,Power value not found in log
3532,1.0999999999999999,9.909090909090909e-15,1e-10,-25,3.6e-07,Power value not found in log
3533,1.0999999999999999,9.909090909090909e-15,1e-10,0,1.8e-07,Power value not found in log
3534,1.0999999999999999,9.909090909090909e-15,1e-10,0,3.6e-07,Power value not found in log
3535,1.0999999999999999,9.909090909090909e-15,1e-10,25,1.8e-07,Power value not found in log
3538,1.0999999999999999,9.909090909090909e-15,1e-10,75,3.6e-07,Power value not found in log
3540,1.0999999999999999,9.909090909090909e-15,1e-10,100,3.6e-07,Power value not found in log
3541,1.0999999999999999,9.909090909090909e-15,1e-10,125,1.8e-07,Power value not found in log
3542,1.0999999999999999,9.909090909090909e-15,1e-10,125,3.6e-07,Power value not found in log
3543,1.0999999999999999,9.909090909090909e-15,2e-10,-40,1.8e-07,Power value not found in log
3544,1.0999999999999999,9.909090909090909e-15,2e-10,-40,3.6e-07,Power value not found in log
3545,1.0999999999999999,9.909090909090909e-15,2e-10,-25,1.8e-07,Power value not found in log
3546,1.0999999999999999,9.909090909090909e-15,2e-10,-25,3.6e-07,Power value not found in log
3547,1.0999999999999999,9.909090909090909e-15,2e-10,0,1.8e-07,Power value not found in log
3548,1.0999999999999999,9.909090909090909e-15,2e-10,0,3.6e-07,Power value not found in log
3549,1.0999999999999999,9.909090909090909e-15,2e-10,25,1.8e-07,Power value not found in log
3550,1.0999999999999999,9.909090909090909e-15,2e-10,25,3.6e-07,Power value not found in log
3551,1.0999999999999999,9.909090909090909e-15,2e-10,75,1.8e-07,Power value not found in log
3552,1.0999999999999999,9.909090909090909e-15,2e-10,75,3.6e-07,Power value not found in log
3553,1.0999999999999999,9.909090909090909e-15,2e-10,100,1.8e-07,Power value not found in log
3554,1.0999999999999999,9.909090909090909e-15,2e-10,100,3.6e-07,Power value not found in log
3557,1.0999999999999999,9.909090909090909e-15,4e-10,-40,1.8e-07,Power value not found in log
3558,1.0999999999999999,9.909090909090909e-15,4e-10,-40,3.6e-07,Power value not found in log
3559,1.0999999999999999,9.909090909090909e-15,4e-10,-25,1.8e-07,Power value not found in log
3560,1.0999999999999999,9.909090909090909e-15,4e-10,-25,3.6e-07,Power value not found in log
3561,1.0999999999999999,9.909090909090909e-15,4e-10,0,1.8e-07,Power value not found in log
3562,1.0999999999999999,9.909090909090909e-15,4e-10,0,3.6e-07,Power value not found in log
3563,1.0999999999999999,9.909090909090909e-15,4e-10,25,1.8e-07,Power value not found in log
3564,1.0999999999999999,9.909090909090909e-15,4e-10,25,3.6e-07,Power value not found in log
3565,1.0999999999999999,9.909090909090909e-15,4e-10,75,1.8e-07,Power value not found in log
3567,1.0999999999999999,9.909090909090909e-15,4e-10,100,1.8e-07,Power value not found in log
3568,1.0999999999999999,9.909090909090909e-15,4e-10,100,3.6e-07,Power value not found in log
3569,1.0999999999999999,9.909090909090909e-15,4e-10,125,1.8e-07,Power value not found in log
3570,1.0999999999999999,9.909090909090909e-15,4e-10,125,3.6e-07,Power value not found in log
3572,1.0999999999999999,1.436363636363636e-14,1e-11,-40,3.6e-07,Power value not found in log
3573,1.0999999999999999,1.436363636363636e-14,1e-11,-25,1.8e-07,Power value not found in log
3574,1.0999999999999999,1.436363636363636e-14,1e-11,-25,3.6e-07,Power value not found in log
3576,1.0999999999999999,1.436363636363636e-14,1e-11,0,3.6e-07,Power value not found in log
3578,1.0999999999999999,1.436363636363636e-14,1e-11,25,3.6e-07,Power value not found in log
3579,1.0999999999999999,1.436363636363636e-14,1e-11,75,1.8e-07,Power value not found in log
3580,1.0999999999999999,1.436363636363636e-14,1e-11,75,3.6e-07,Power value not found in log
3581,1.0999999999999999,1.436363636363636e-14,1e-11,100,1.8e-07,Power value not found in log
3582,1.0999999999999999,1.436363636363636e-14,1e-11,100,3.6e-07,Power value not found in log
3585,1.0999999999999999,1.436363636363636e-14,5e-11,-40,1.8e-07,Power value not found in log
3587,1.0999999999999999,1.436363636363636e-14,5e-11,-25,1.8e-07,Power value not found in log
3588,1.0999999999999999,1.436363636363636e-14,5e-11,-25,3.6e-07,Power value not found in log
3590,1.0999999999999999,1.436363636363636e-14,5e-11,0,3.6e-07,Power value not found in log
3591,1.0999999999999999,1.436363636363636e-14,5e-11,25,1.8e-07,Power value not found in log
3592,1.0999999999999999,1.436363636363636e-14,5e-11,25,3.6e-07,Power value not found in log
3593,1.0999999999999999,1.436363636363636e-14,5e-11,75,1.8e-07,Power value not found in log
3594,1.0999999999999999,1.436363636363636e-14,5e-11,75,3.6e-07,Power value not found in log
3595,1.0999999999999999,1.436363636363636e-14,5e-11,100,1.8e-07,Power value not found in log
3596,1.0999999999999999,1.436363636363636e-14,5e-11,100,3.6e-07,Power value not found in log
3597,1.0999999999999999,1.436363636363636e-14,5e-11,125,1.8e-07,Power value not found in log
3598,1.0999999999999999,1.436363636363636e-14,5e-11,125,3.6e-07,Power value not found in log
3599,1.0999999999999999,1.436363636363636e-14,1e-10,-40,1.8e-07,Power value not found in log
3600,1.0999999999999999,1.436363636363636e-14,1e-10,-40,3.6e-07,Power value not found in log
3601,1.0999999999999999,1.436363636363636e-14,1e-10,-25,1.8e-07,Power value not found in log
3602,1.0999999999999999,1.436363636363636e-14,1e-10,-25,3.6e-07,Power value not found in log
3604,1.0999999999999999,1.436363636363636e-14,1e-10,0,3.6e-07,Power value not found in log
3605,1.0999999999999999,1.436363636363636e-14,1e-10,25,1.8e-07,Power value not found in log
3606,1.0999999999999999,1.436363636363636e-14,1e-10,25,3.6e-07,Power value not found in log
3608,1.0999999999999999,1.436363636363636e-14,1e-10,75,3.6e-07,Power value not found in log
3610,1.0999999999999999,1.436363636363636e-14,1e-10,100,3.6e-07,Power value not found in log
3611,1.0999999999999999,1.436363636363636e-14,1e-10,125,1.8e-07,Power value not found in log
3612,1.0999999999999999,1.436363636363636e-14,1e-10,125,3.6e-07,Power value not found in log
3613,1.0999999999999999,1.436363636363636e-14,2e-10,-40,1.8e-07,Power value not found in log
3614,1.0999999999999999,1.436363636363636e-14,2e-10,-40,3.6e-07,Power value not found in log
3615,1.0999999999999999,1.436363636363636e-14,2e-10,-25,1.8e-07,Power value not found in log
3616,1.0999999999999999,1.436363636363636e-14,2e-10,-25,3.6e-07,Power value not found in log
3619,1.0999999999999999,1.436363636363636e-14,2e-10,25,1.8e-07,Power value not found in log
3620,1.0999999999999999,1.436363636363636e-14,2e-10,25,3.6e-07,Power value not found in log
3621,1.0999999999999999,1.436363636363636e-14,2e-10,75,1.8e-07,Power value not found in log
3622,1.0999999999999999,1.436363636363636e-14,2e-10,75,3.6e-07,Power value not found in log
3623,1.0999999999999999,1.436363636363636e-14,2e-10,100,1.8e-07,Power value not found in log
3625,1.0999999999999999,1.436363636363636e-14,2e-10,125,1.8e-07,Power value not found in log
3626,1.0999999999999999,1.436363636363636e-14,2e-10,125,3.6e-07,Power value not found in log
3627,1.0999999999999999,1.436363636363636e-14,4e-10,-40,1.8e-07,Power value not found in log
3628,1.0999999999999999,1.436363636363636e-14,4e-10,-40,3.6e-07,Power value not found in log
3632,1.0999999999999999,1.436363636363636e-14,4e-10,0,3.6e-07,Power value not found in log
3633,1.0999999999999999,1.436363636363636e-14,4e-10,25,1.8e-07,Power value not found in log
3634,1.0999999999999999,1.436363636363636e-14,4e-10,25,3.6e-07,Power value not found in log
3635,1.0999999999999999,1.436363636363636e-14,4e-10,75,1.8e-07,Power value not found in log
3636,1.0999999999999999,1.436363636363636e-14,4e-10,75,3.6e-07,Power value not found in log
3637,1.0999999999999999,1.436363636363636e-14,4e-10,100,1.8e-07,Power value not found in log
3638,1.0999999999999999,1.436363636363636e-14,4e-10,100,3.6e-07,Power value not found in log
3639,1.0999999999999999,1.436363636363636e-14,4e-10,125,1.8e-07,Power value not found in log
3640,1.0999999999999999,1.436363636363636e-14,4e-10,125,3.6e-07,Power value not found in log
3641,1.0999999999999999,1.8818181818181816e-14,1e-11,-40,1.8e-07,Power value not found in log
3642,1.0999999999999999,1.8818181818181816e-14,1e-11,-40,3.6e-07,Power value not found in log
3644,1.0999999999999999,1.8818181818181816e-14,1e-11,-25,3.6e-07,Power value not found in log
3645,1.0999999999999999,1.8818181818181816e-14,1e-11,0,1.8e-07,Power value not found in log
3647,1.0999999999999999,1.8818181818181816e-14,1e-11,25,1.8e-07,Power value not found in log
3648,1.0999999999999999,1.8818181818181816e-14,1e-11,25,3.6e-07,Power value not found in log
3649,1.0999999999999999,1.8818181818181816e-14,1e-11,75,1.8e-07,Power value not found in log
3650,1.0999999999999999,1.8818181818181816e-14,1e-11,75,3.6e-07,Power value not found in log
3652,1.0999999999999999,1.8818181818181816e-14,1e-11,100,3.6e-07,Power value not found in log
3654,1.0999999999999999,1.8818181818181816e-14,1e-11,125,3.6e-07,Power value not found in log
3655,1.0999999999999999,1.8818181818181816e-14,5e-11,-40,1.8e-07,Power value not found in log
3656,1.0999999999999999,1.8818181818181816e-14,5e-11,-40,3.6e-07,Power value not found in log
3657,1.0999999999999999,1.8818181818181816e-14,5e-11,-25,1.8e-07,Power value not found in log
3658,1.0999999999999999,1.8818181818181816e-14,5e-11,-25,3.6e-07,Power value not found in log
3659,1.0999999999999999,1.8818181818181816e-14,5e-11,0,1.8e-07,Power value not found in log
3660,1.0999999999999999,1.8818181818181816e-14,5e-11,0,3.6e-07,Power value not found in log
