Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,9.909090909090907e-15,2e-10,-25,3.6e-07,1,1.99262e-07
0.7,9.909090909090907e-15,2e-10,0,1.8e-07,1,1.94975e-07
0.7,9.909090909090907e-15,2e-10,0,3.6e-07,1,1.94496e-07
0.7,9.909090909090907e-15,2e-10,25,1.8e-07,1,1.87392e-07
0.7,9.909090909090907e-15,2e-10,25,3.6e-07,1,1.88887e-07
0.7,9.909090909090907e-15,2e-10,75,1.8e-07,1,1.8176e-07
0.7,9.909090909090907e-15,2e-10,75,3.6e-07,1,1.89793e-07
0.7,9.909090909090907e-15,2e-10,100,1.8e-07,1,1.72984e-07
0.7,9.909090909090907e-15,2e-10,100,3.6e-07,1,1.87985e-07
0.7,9.909090909090907e-15,2e-10,125,1.8e-07,1,1.7026e-07
0.7,9.909090909090907e-15,2e-10,125,3.6e-07,1,1.83725e-07
0.7,9.909090909090907e-15,4e-10,-40,1.8e-07,1,2.62548e-07
0.7,9.909090909090907e-15,4e-10,-40,3.6e-07,1,2.6135e-07
0.7,9.909090909090907e-15,4e-10,-25,1.8e-07,1,2.53865e-07
0.7,9.909090909090907e-15,4e-10,-25,3.6e-07,1,2.5478e-07
0.7,9.909090909090907e-15,4e-10,0,1.8e-07,1,2.41004e-07
0.7,9.909090909090907e-15,4e-10,0,3.6e-07,1,2.45203e-07
0.7,9.909090909090907e-15,4e-10,25,1.8e-07,1,2.30862e-07
0.7,9.909090909090907e-15,4e-10,25,3.6e-07,1,2.36154e-07
0.7,9.909090909090907e-15,4e-10,75,1.8e-07,1,2.12668e-07
0.7,9.909090909090907e-15,4e-10,75,3.6e-07,1,2.17682e-07
0.7,9.909090909090907e-15,4e-10,100,1.8e-07,1,2.03367e-07
0.7,9.909090909090907e-15,4e-10,100,3.6e-07,1,2.11206e-07
0.7,9.909090909090907e-15,4e-10,125,1.8e-07,1,1.96313e-07
0.7,9.909090909090907e-15,4e-10,125,3.6e-07,1,2.06375e-07
0.7,1.436363636363636e-14,1e-11,-40,1.8e-07,1,1.9413e-07
0.7,1.436363636363636e-14,1e-11,-40,3.6e-07,1,2.01483e-07
0.7,1.436363636363636e-14,1e-11,-25,1.8e-07,1,1.95421e-07
0.7,1.436363636363636e-14,1e-11,-25,3.6e-07,1,2.02123e-07
0.7,1.436363636363636e-14,1e-11,0,1.8e-07,1,1.98709e-07
0.7,1.436363636363636e-14,1e-11,0,3.6e-07,1,2.0581e-07
0.7,1.436363636363636e-14,1e-11,25,1.8e-07,1,1.97103e-07
