Vdd,Cload,Slew,Temp,Wp,Gate_ID,Power
0.7,1.8818181818181816e-14,2e-10,25,1.8e-07,3,1.40163e-06
0.7,1.8818181818181816e-14,2e-10,25,3.6e-07,3,1.64276e-06
0.7,1.8818181818181816e-14,2e-10,75,1.8e-07,3,1.08449e-06
0.7,1.8818181818181816e-14,2e-10,75,3.6e-07,3,1.60285e-06
0.7,1.8818181818181816e-14,2e-10,100,1.8e-07,3,9.56247e-07
0.7,1.8818181818181816e-14,2e-10,100,3.6e-07,3,1.54379e-06
0.7,1.8818181818181816e-14,2e-10,125,1.8e-07,3,8.50445e-07
0.7,1.8818181818181816e-14,2e-10,125,3.6e-07,3,1.46041e-06
0.7,1.8818181818181816e-14,4e-10,-40,1.8e-07,3,1.4058e-06
0.7,1.8818181818181816e-14,4e-10,-40,3.6e-07,3,1.6299e-06
0.7,1.8818181818181816e-14,4e-10,-25,1.8e-07,3,1.23099e-06
0.7,1.8818181818181816e-14,4e-10,-25,3.6e-07,3,1.62698e-06
0.7,1.8818181818181816e-14,4e-10,0,1.8e-07,3,9.98592e-07
0.7,1.8818181818181816e-14,4e-10,0,3.6e-07,3,1.58327e-06
0.7,1.8818181818181816e-14,4e-10,25,1.8e-07,3,8.3113e-07
0.7,1.8818181818181816e-14,4e-10,25,3.6e-07,3,1.46101e-06
0.7,1.8818181818181816e-14,4e-10,75,1.8e-07,3,6.11869e-07
0.7,1.8818181818181816e-14,4e-10,75,3.6e-07,3,1.14741e-06
0.7,1.8818181818181816e-14,4e-10,100,1.8e-07,3,5.37507e-07
0.7,1.8818181818181816e-14,4e-10,100,3.6e-07,3,1.02213e-06
0.7,1.8818181818181816e-14,4e-10,125,1.8e-07,3,4.78103e-07
0.7,1.8818181818181816e-14,4e-10,125,3.6e-07,3,9.1871e-07
0.7,2.3272727272727276e-14,1e-11,-40,1.8e-07,3,1.96318e-06
0.7,2.3272727272727276e-14,1e-11,-40,3.6e-07,3,2.01381e-06
0.7,2.3272727272727276e-14,1e-11,-25,1.8e-07,3,1.96236e-06
0.7,2.3272727272727276e-14,1e-11,-25,3.6e-07,3,2.0162e-06
0.7,2.3272727272727276e-14,1e-11,0,1.8e-07,3,1.93924e-06
0.7,2.3272727272727276e-14,1e-11,0,3.6e-07,3,2.02022e-06
0.7,2.3272727272727276e-14,1e-11,25,1.8e-07,3,1.85269e-06
0.7,2.3272727272727276e-14,1e-11,25,3.6e-07,3,2.02341e-06
0.7,2.3272727272727276e-14,1e-11,75,1.8e-07,3,1.52242e-06
0.7,2.3272727272727276e-14,1e-11,75,3.6e-07,3,2.00856e-06
0.7,2.3272727272727276e-14,1e-11,100,1.8e-07,3,1.35437e-06
